user_id,book_id,rating
53368,163,3
53368,3739,3
53368,134,5
53368,41,3
53368,43,3
53368,54,2
53368,314,5
53368,415,4
53368,117,4
53368,52,1
53368,245,2
53368,1486,5
53368,18,3
53368,183,3
53368,1535,3
53368,583,5
53368,1196,3
53368,27,3
53368,300,2
53368,91,2
53368,292,5
53368,3,1
53368,21,3
53368,7,4
53368,1530,3
53369,772,3
53369,257,4
53369,184,4
53369,24,5
53369,518,3
53369,37,5
53369,63,4
53369,3878,4
53369,1161,5
53369,59,5
53369,1357,5
53369,7,5
53369,1454,3
53369,161,4
53369,529,5
53369,18,5
53369,804,4
53369,601,3
53369,321,3
53369,54,3
53369,27,5
53369,755,1
53369,984,4
53369,2490,4
53369,1584,4
53369,301,3
53369,28,3
53369,479,3
53369,195,4
53369,21,5
53369,97,5
53369,292,3
53369,1041,5
53369,887,4
53369,270,5
53369,714,4
53369,35,3
53369,335,5
53369,576,3
53369,158,4
53369,444,3
53369,446,5
53369,471,5
53369,353,3
53369,230,5
53369,1486,4
53369,368,1
53369,283,1
53369,478,5
53369,346,5
53369,311,4
53369,94,1
53369,1393,3
53369,826,3
53369,189,4
53369,142,5
53369,298,5
53369,839,3
53369,429,1
53369,1878,4
53369,730,4
53369,155,4
53369,375,3
53369,618,5
53369,332,3
53369,1957,4
53369,23,3
53369,233,1
53369,3212,5
53369,2846,4
53369,485,5
53369,590,5
53370,1218,5
53370,205,4
53370,1213,4
53370,3,3
53370,16,5
53370,2332,4
53370,492,5
53370,5,5
53370,26,4
53370,97,5
53370,14,4
53370,2900,4
53370,3987,4
53370,138,5
53370,342,3
53370,9,5
53370,6,5
53370,37,5
53370,36,5
53370,856,4
53370,902,5
53370,838,5
53370,2,5
53370,10,5
53370,1925,5
53370,70,5
53370,1,4
53371,2250,5
53371,3533,5
53371,20,5
53371,2003,5
53371,2028,4
53371,3209,5
53371,1670,5
53371,65,5
53371,1,5
53371,170,4
53371,44,5
53371,297,4
53371,169,5
53371,46,5
53371,82,5
53371,201,5
53371,115,5
53371,1074,4
53371,26,5
53371,3,5
53371,34,5
53371,17,5
53371,2192,4
53371,2048,5
53371,571,4
53371,300,5
53371,683,4
53371,342,4
53371,622,5
53371,3122,5
53371,1231,5
53371,2573,5
53371,1009,4
53371,1100,5
53371,420,5
53371,440,5
53371,2279,4
53371,1976,4
53371,9,4
53371,39,5
53371,3135,5
53371,409,5
53372,55,3
53372,3082,5
53372,682,4
53372,2673,4
53372,131,3
53372,288,4
53372,298,4
53372,3754,5
53372,2219,2
53372,4,5
53372,38,4
53372,2228,4
53372,2309,4
53372,2624,5
53372,890,5
53372,2881,5
53372,897,4
53372,481,3
53372,13,5
53372,1907,4
53372,3395,5
53372,2666,3
53372,268,4
53372,80,5
53372,11,4
53372,1380,4
53372,1332,5
53372,2399,1
53372,2242,4
53372,3654,4
53372,1914,5
53372,1725,5
53372,3869,3
53372,429,5
53372,1646,3
53372,699,4
53372,2859,3
53372,20,3
53372,789,5
53372,2646,5
53372,289,3
53372,503,5
53372,2353,5
53372,27,2
53372,628,3
53372,1262,4
53372,751,5
53372,1014,5
53372,522,5
53372,84,3
53372,2730,3
53372,173,3
53372,33,4
53372,760,3
53372,2361,1
53372,54,5
53372,17,4
53372,3396,5
53372,529,4
53372,494,5
53372,2470,4
53372,547,5
53372,70,3
53372,1643,4
53372,2196,5
53372,301,4
53372,572,4
53372,838,3
53372,3978,5
53372,3731,4
53372,83,3
53372,300,5
53372,974,5
53372,2047,3
53372,492,3
53372,1972,3
53372,1019,4
53372,599,5
53372,1213,3
53372,126,5
53372,3547,4
53372,642,3
53373,1071,5
53373,3029,3
53373,3,3
53373,3758,4
53373,66,4
53373,9,3
53373,1491,4
53373,3851,3
53373,2595,3
53373,133,5
53373,3918,4
53373,2,5
53373,17,5
53373,202,3
53373,20,5
53373,2000,2
53373,1638,5
53373,107,4
53373,52,4
53373,799,5
53373,227,2
53373,73,4
53373,3407,4
53373,1578,3
53373,32,3
53373,3440,4
53373,14,2
53373,49,4
53373,2657,2
53373,56,4
53373,2965,4
53373,3614,4
53373,5,2
53373,2009,3
53373,3286,4
53373,2047,4
53373,381,5
53373,343,2
53373,60,1
53373,1536,5
53373,496,5
53373,1922,3
53373,257,5
53373,1,5
53373,481,5
53373,170,3
53373,640,1
53373,499,4
53373,2073,3
53373,304,3
53373,86,2
53373,55,2
53373,3899,5
53373,306,3
53373,1719,2
53373,1292,2
53373,2735,3
53373,44,5
53373,300,4
53373,3569,3
53373,3804,2
53373,491,3
53373,2406,4
53373,1759,5
53373,4,4
53373,660,4
53373,1709,3
53373,326,4
53373,2323,3
53374,29,2
53374,159,5
53374,1560,3
53374,91,3
53374,80,5
53374,23,4
53374,32,5
53374,97,4
53374,2179,5
53374,1637,4
53374,2573,3
53374,5,3
53374,151,5
53374,204,5
53374,21,5
53374,2309,5
53374,175,5
53374,2,4
53374,1,5
53374,1445,4
53374,506,5
53374,3558,5
53374,2130,3
53374,2697,4
53374,38,4
53374,6,5
53374,18,4
53374,2417,4
53374,149,4
53374,27,5
53374,24,5
53374,611,5
53374,41,5
53374,3192,2
53374,10,5
53374,1339,4
53374,34,1
53374,1542,2
53374,237,4
53374,214,4
53374,3,5
53374,475,3
53374,169,5
53374,4,5
53375,6,4
53375,428,5
53375,91,4
53375,16,5
53375,648,5
53375,4,4
53375,68,4
53375,20,3
53375,159,5
53375,429,5
53375,11,4
53375,46,4
53375,2,5
53375,1089,5
53375,54,4
53375,1,4
53375,314,5
53375,7,4
53375,2291,5
53375,755,5
53375,788,4
53375,17,4
53375,187,4
53375,294,5
53375,1087,5
53375,53,5
53375,1523,4
53375,1868,4
53375,226,5
53375,214,5
53375,183,3
53375,41,5
53375,31,5
53375,246,4
53375,163,5
53375,34,2
53375,23,5
53375,447,5
53375,89,5
53375,685,3
53375,3,1
53375,13,5
53375,3089,5
53375,98,5
53375,21,5
53375,1323,5
53375,51,3
53375,39,4
53375,151,5
53375,140,5
53375,1343,5
53375,197,4
53376,764,3
53376,1061,5
53376,388,4
53376,3864,4
53376,920,4
53376,187,5
53376,781,5
53376,137,3
53376,386,4
53376,992,3
53376,149,4
53376,321,3
53376,2696,2
53376,183,3
53376,540,5
53376,506,1
53376,2968,4
53376,83,3
53376,845,5
53376,471,5
53376,2757,2
53376,45,3
53376,3212,2
53376,31,4
53376,282,3
53376,1243,2
53376,2611,4
53376,82,3
53376,2788,5
53376,2475,4
53376,2476,5
53376,241,4
53376,142,3
53377,39,5
53377,77,4
53377,1848,5
53377,3471,5
53377,1323,4
53377,53,4
53377,3536,5
53377,2,5
53377,245,4
53377,368,5
53377,3,4
53377,2119,5
53377,41,4
53378,147,3
53378,3121,3
53378,52,4
53378,1861,3
53378,805,4
53378,1425,3
53378,449,5
53378,384,4
53378,2593,2
53378,246,5
53378,1093,3
53378,589,3
53378,945,2
53378,153,5
53378,3336,4
53378,2705,5
53378,2417,3
53378,1958,3
53378,2488,5
53378,543,5
53378,29,3
53378,1147,2
53378,1585,4
53378,355,4
53378,600,4
53378,394,4
53378,814,4
53378,1416,4
53378,2369,4
53378,1813,3
53378,1560,2
53378,183,5
53378,2130,3
53378,56,5
53378,419,4
53378,49,5
53378,434,4
53378,491,4
53378,583,2
53378,1169,3
53378,1468,4
53378,415,3
53378,182,3
53378,2454,5
53378,202,5
53378,134,5
53378,2996,2
53378,2345,3
53378,2134,2
53379,131,4
53379,89,5
53379,117,5
53379,283,2
53379,14,4
53379,13,5
53379,2250,5
53379,2343,5
53379,857,1
53379,594,4
53379,300,4
53379,11,4
53379,82,3
53379,67,4
53379,371,5
53379,114,3
53379,561,5
53379,10,5
53379,745,5
53379,33,5
53379,699,5
53379,79,4
53379,65,3
53379,4,5
53379,16,5
53379,199,5
53379,19,5
53379,293,5
53379,487,5
53379,853,5
53379,1760,5
53379,195,5
53379,2324,5
53379,317,5
53379,8,5
53379,91,1
53379,77,5
53379,1049,5
53379,2,5
53379,187,3
53379,150,5
53379,133,5
53379,1,2
53379,126,5
53379,2173,4
53379,522,5
53379,793,5
53379,125,5
53379,207,3
53379,54,5
53379,29,4
53379,53,3
53379,37,5
53379,41,4
53379,1196,5
53379,173,4
53379,55,4
53379,1019,5
53379,80,5
53379,344,5
53379,5,4
53379,2495,4
53379,1373,5
53379,31,5
53379,1369,5
53379,2326,5
53380,1030,5
53380,67,5
53380,1441,5
53380,1909,5
53380,195,5
53380,41,4
53380,860,4
53380,38,5
53380,2322,4
53380,1752,4
53380,516,4
53380,20,4
53380,27,5
53380,17,4
53380,1641,4
53380,23,5
53380,1406,4
53380,115,3
53380,18,5
53380,272,5
53380,1237,5
53380,11,5
53380,1481,3
53380,268,5
53380,1699,5
53380,948,5
53380,100,5
53380,1837,4
53380,1,5
53380,2,5
53380,249,5
53380,19,4
53380,1144,5
53380,24,5
53380,21,5
53380,2268,5
53381,449,4
53381,8,5
53381,237,4
53381,39,5
53381,137,5
53381,2090,3
53381,3,4
53381,197,5
53381,266,3
53381,1715,4
53381,1,5
53381,134,3
53381,9,2
53381,899,4
53381,700,4
53381,168,5
53381,3189,3
53381,453,5
53381,705,4
53381,33,3
53381,349,4
53381,455,4
53381,703,4
53381,66,5
53381,10,4
53381,2887,5
53381,248,5
53381,97,4
53381,1355,5
53381,72,5
53381,52,2
53381,2287,5
53381,550,5
53381,419,4
53381,57,3
53381,754,3
53381,3859,3
53381,394,5
53381,818,3
53381,491,4
53381,182,4
53381,176,5
53381,733,3
53381,19,3
53381,142,5
53381,113,4
53381,272,3
53381,5,5
53381,670,4
53381,1291,3
53381,243,4
53381,440,4
53381,37,5
53381,675,4
53381,4,5
53381,273,3
53381,306,3
53381,11,4
53381,3477,5
53381,209,4
53381,967,4
53381,915,3
53381,129,5
53381,51,4
53381,1513,3
53381,2,5
53381,1086,3
53381,300,4
53381,305,4
53381,310,5
53381,34,3
53381,1406,3
53381,65,4
53381,6,4
53381,944,3
53381,31,4
53381,28,4
53382,361,4
53382,24,5
53382,58,4
53382,21,5
53382,2370,4
53382,227,3
53382,23,5
53382,2332,3
53382,979,3
53382,124,5
53382,3466,4
53382,11,5
53382,16,5
53382,67,5
53382,119,4
53382,3216,4
53382,179,5
53382,1532,2
53382,88,3
53382,2732,4
53382,56,2
53382,49,2
53382,328,3
53382,27,5
53382,326,5
53382,402,4
53382,3,2
53382,791,3
53382,230,5
53382,3576,4
53382,52,2
53382,6,4
53382,1685,3
53382,176,4
53382,64,3
53382,37,5
53382,138,5
53382,2,5
53382,120,3
53382,123,3
53382,413,4
53382,300,4
53382,2679,3
53382,616,2
53382,91,3
53382,871,2
53382,225,4
53382,147,3
53382,526,2
53382,18,5
53382,46,5
53382,1,3
53382,3171,2
53382,1101,3
53382,10,5
53382,754,5
53382,20,3
53382,17,3
53382,140,5
53382,98,5
53382,908,2
53382,749,3
53383,119,5
53383,591,4
53383,28,3
53383,48,3
53383,14,3
53383,2969,4
53383,121,3
53383,77,4
53383,2244,5
53383,577,3
53383,553,3
53383,4,4
53383,1090,4
53383,572,3
53383,7,4
53383,11,4
53383,13,4
53383,68,3
53383,18,4
53383,9,1
53383,542,4
53383,2637,5
53383,410,4
53383,100,3
53383,337,3
53383,37,4
53383,1290,3
53383,184,5
53383,763,4
53383,595,3
53383,198,4
53383,2376,3
53383,36,5
53383,113,5
53383,17,4
53383,1591,3
53383,2487,4
53383,408,4
53383,65,4
53383,297,4
53383,666,3
53383,584,1
53383,257,5
53383,26,1
53383,1629,4
53383,2570,4
53383,118,4
53383,3505,4
53383,354,4
53383,2643,4
53383,282,4
53383,94,3
53383,80,5
53383,1411,4
53383,8,3
53383,55,2
53383,386,4
53383,5,3
53383,104,3
53383,550,5
53383,189,4
53383,1642,5
53384,182,4
53384,1480,4
53384,2429,5
53384,781,5
53384,167,5
53384,27,5
53384,1398,5
53384,1425,4
53384,2135,5
53384,317,5
53384,648,4
53384,1916,5
53384,2030,5
53384,2687,5
53384,3019,4
53384,2326,4
53384,2393,5
53384,49,4
53384,46,4
53384,1535,5
53384,3206,5
53384,53,4
53384,3,4
53384,188,5
53384,51,4
53384,21,5
53384,562,5
53384,263,4
53384,222,5
53384,153,4
53384,38,4
53384,506,4
53384,2974,5
53384,192,4
53384,823,5
53384,309,4
53384,2445,5
53384,134,4
53384,1201,5
53384,519,5
53384,140,5
53384,307,5
53385,1,5
53385,578,4
53385,693,4
53385,172,4
53385,731,4
53385,266,5
53385,5,4
53385,123,5
53385,239,5
53385,326,5
53385,2351,5
53385,6,5
53385,1247,5
53385,33,5
53385,833,4
53385,2296,5
53385,3,5
53385,409,5
53385,66,5
53385,44,5
53385,628,5
53385,349,4
53385,176,4
53385,2,5
53385,136,5
53385,511,5
53385,515,5
53385,622,5
53385,34,4
53385,305,4
53385,1003,4
53385,660,4
53385,1715,4
53385,209,5
53385,866,5
53385,84,5
53385,1746,5
53385,1150,4
53385,431,5
53385,76,5
53385,2668,4
53385,590,4
53385,227,4
53385,1864,4
53385,71,4
53385,1355,5
53385,3153,5
53385,823,5
53385,171,5
53385,10,5
53385,19,5
53385,107,5
53385,86,5
53385,97,5
53385,39,4
53385,29,4
53385,90,4
53385,288,4
53385,1292,5
53385,72,4
53385,553,4
53385,243,4
53385,2553,5
53385,2594,4
53385,16,5
53385,1448,4
53385,966,5
53386,259,3
53386,376,3
53386,475,4
53386,1022,5
53386,2733,3
53386,252,5
53386,158,3
53386,59,4
53386,13,2
53386,2919,4
53386,77,3
53386,2179,5
53386,685,2
53386,415,2
53386,263,3
53386,434,5
53386,2685,4
53386,154,3
53386,3365,5
53386,149,4
53386,3,3
53386,583,5
53387,131,3
53387,13,4
53387,31,4
53387,2708,4
53387,4,3
53387,6,4
53387,2391,4
53387,41,4
53387,3060,4
53387,2,5
53387,178,3
53387,2961,5
53387,84,3
53387,888,4
53387,102,5
53387,905,5
53387,8,4
53387,3657,4
53387,78,2
53387,255,3
53387,88,4
53387,44,5
53387,1266,5
53387,745,5
53387,198,4
53387,90,3
53387,549,5
53387,342,2
53387,120,3
53387,3762,5
53387,1548,5
53387,1,3
53387,53,4
53387,2477,4
53387,5,4
53387,67,2
53387,2427,4
53387,1172,4
53387,2696,5
53387,187,4
53387,14,4
53387,29,3
53387,3046,2
53387,11,2
53387,2909,4
53387,2756,4
53387,344,2
53387,35,5
53387,136,3
53387,65,3
53387,80,5
53388,2587,5
53388,1351,3
53388,183,5
53388,49,3
53388,31,4
53388,51,4
53388,583,5
53388,1535,3
53388,39,5
53388,36,4
53388,342,2
53388,20,4
53388,187,2
53388,6,4
53388,1050,5
53388,3241,5
53388,449,4
53388,434,4
53388,2563,5
53388,2974,3
53388,415,3
53388,1,4
53388,202,5
53388,2687,3
53388,368,3
53388,153,4
53388,1355,3
53388,2179,1
53388,52,4
53388,3245,3
53388,2301,5
53388,3,3
53388,309,4
53388,1022,4
53388,246,4
53388,134,4
53388,2,5
53388,506,3
53388,3275,5
53388,56,4
53388,2532,4
53388,117,3
53389,3220,5
53389,1726,4
53389,120,3
53389,332,5
53389,3563,5
53389,154,4
53389,19,5
53389,3627,4
53389,1584,3
53389,39,5
53389,388,4
53389,113,4
53389,377,4
53389,298,5
53389,706,3
53389,9,4
53389,97,4
53389,3910,4
53389,213,3
53389,65,3
53389,890,5
53389,3089,4
53389,547,4
53389,592,5
53389,1554,4
53389,1531,5
53389,29,4
53389,14,4
53389,94,4
53389,734,4
53389,109,5
53389,361,4
53389,126,5
53389,37,4
53389,142,5
53389,1,4
53389,5,5
53389,32,4
53389,43,4
53389,1298,5
53389,73,4
53389,239,5
53389,89,5
53389,1172,4
53389,1399,4
53389,3664,4
53389,2600,4
53389,13,5
53389,215,4
53389,747,4
53389,167,5
53389,2291,4
53389,48,5
53389,1029,5
53389,934,3
53389,584,3
53389,2389,4
53389,8,3
53389,41,5
53389,2244,5
53389,55,4
53389,322,5
53389,77,3
53389,1682,3
53389,2,4
53389,1259,5
53389,194,3
53389,68,4
53389,1350,4
53389,28,4
53389,180,3
53389,283,5
53389,368,5
53389,53,5
53389,54,5
53389,440,5
53389,840,5
53390,902,5
53390,477,4
53390,118,4
53390,1030,4
53390,1699,4
53390,39,5
53390,140,5
53390,2322,4
53390,3861,4
53390,6,5
53390,3366,5
53390,463,4
53390,1361,5
53390,2135,4
53390,264,2
53390,8,3
53390,123,5
53390,64,4
53390,266,4
53390,13,2
53390,336,4
53390,33,3
53390,11,5
53390,2497,5
53390,57,3
53390,147,5
53390,1358,5
53390,131,1
53390,338,5
53390,3058,4
53390,1485,4
53390,91,5
53390,882,4
53390,1744,4
53390,38,4
53390,3198,5
53390,1244,3
53390,482,3
53390,252,5
53390,431,3
53390,195,3
53390,67,4
53390,768,4
53390,1607,5
53390,124,4
53390,1746,3
53390,149,3
53390,86,5
53390,1,5
53390,966,4
53390,885,4
53390,84,4
53390,3,5
53390,142,4
53390,68,3
53390,9,4
53390,136,4
53390,5,1
53390,179,3
53390,35,3
53390,4,5
53390,88,5
53390,16,5
53390,80,3
53391,111,5
53391,142,4
53391,100,3
53391,754,5
53391,744,2
53391,733,2
53391,132,4
53391,14,1
53391,2,5
53391,16,4
53391,28,1
53391,342,2
53391,133,5
53391,3,4
53391,1489,5
53391,78,4
53391,258,3
53391,1157,5
53391,1237,4
53391,82,2
53391,137,4
53391,41,2
53391,973,3
53391,31,5
53391,2063,5
53391,4,5
53391,114,5
53391,311,4
53391,496,3
53391,93,5
53391,1256,4
53391,150,5
53391,131,4
53391,64,3
53391,3584,5
53391,37,4
53391,136,4
53391,38,4
53391,2566,4
53391,53,4
53391,1,4
53391,11,4
53391,1311,2
53391,6,5
53391,2618,2
53391,1726,4
53391,57,5
53391,80,4
53391,66,5
53391,33,4
53391,140,4
53391,3579,2
53391,2327,4
53391,2324,5
53392,3135,3
53392,1791,3
53392,1044,5
53392,1587,4
53392,10,5
53392,924,2
53392,1522,3
53392,195,5
53392,3021,5
53392,409,4
53392,3007,5
53392,171,4
53392,100,3
53392,3952,4
53392,76,4
53392,136,3
53392,1565,3
53392,31,5
53392,66,5
53392,973,3
53392,273,5
53392,3294,4
53392,2003,4
53392,120,5
53392,3877,3
53392,1334,3
53392,2322,5
53393,2754,4
53393,1106,5
53393,2429,4
53393,1150,4
53393,2835,5
53393,3366,4
53393,3982,4
53393,2863,4
53393,2639,4
53393,1607,5
53393,1617,4
53393,2964,5
53393,204,5
53393,3198,4
53393,2135,3
53393,2245,4
53393,2393,4
53393,2890,4
53393,1963,4
53393,2622,4
53393,902,4
53393,2830,4
53393,3705,4
53393,222,5
53393,2751,4
53393,2920,4
53393,477,4
53393,3537,4
53393,1600,4
53393,588,5
53393,1358,4
53393,2375,3
53393,2497,4
53393,2859,4
53393,266,3
53393,3449,4
53393,3167,4
53393,3357,4
53393,1870,4
53394,602,3
53394,17,4
53394,590,4
53394,4,5
53394,225,5
53394,117,5
53394,59,3
53394,86,4
53394,1181,4
53394,155,4
53394,1,4
53394,13,4
53394,5,5
53394,284,3
53394,32,3
53394,14,3
53394,37,5
53394,204,4
53394,58,4
53394,289,3
53394,361,4
53394,29,2
53394,912,4
53394,23,4
53394,48,3
53394,24,5
53394,63,2
53394,104,4
53394,53,5
53394,125,2
53394,18,5
53394,90,5
53394,601,3
53394,8,4
53394,618,5
53394,27,4
53394,640,4
53394,207,5
53394,2,5
53394,138,2
53394,102,4
53394,93,4
53394,1232,4
53394,189,5
53394,7,4
53394,19,4
53394,447,4
53394,131,4
53394,28,5
53394,493,5
53394,55,3
53394,1573,5
53394,83,3
53394,21,5
53394,654,3
53394,488,4
53394,941,4
53394,487,5
53394,658,5
53394,1067,4
53394,362,5
53394,846,4
53394,641,3
53394,113,4
53394,693,4
53394,103,4
53394,26,4
53394,115,4
53394,809,4
53394,123,4
53394,271,5
53394,161,5
53394,130,2
53394,85,3
53394,79,1
53394,339,4
53394,154,2
53394,948,4
53394,84,4
53395,384,4
53395,91,4
53395,3192,4
53395,428,4
53395,259,4
53395,415,2
53395,307,4
53395,159,5
53395,41,5
53395,2987,3
53395,376,4
53395,2179,3
53395,17,4
53395,370,4
53395,506,5
53395,1,4
53395,20,4
53395,2941,4
53395,151,5
53395,192,5
53395,107,4
53395,294,4
53395,1830,2
53395,88,4
53395,214,5
53395,1169,3
53395,163,4
53395,1637,4
53395,175,5
53395,1022,3
53396,243,4
53396,239,5
53396,215,5
53396,97,5
53396,13,4
53396,337,5
53396,699,4
53396,2490,5
53396,158,5
53396,245,4
53396,90,5
53396,2365,4
53396,209,4
53396,2640,5
53396,2977,5
53396,526,5
53396,54,5
53396,103,5
53396,3205,5
53396,84,5
53396,1422,5
53396,2168,5
53396,77,5
53396,633,5
53396,1862,5
53396,660,4
53396,736,4
53396,138,3
53396,1207,5
53396,29,4
53396,123,5
53396,104,5
53396,237,4
53396,155,5
53396,65,5
53396,1248,5
53396,23,5
53396,1247,4
53396,486,4
53396,1795,5
53396,28,4
53396,866,4
53396,7,5
53396,70,5
53396,72,4
53396,375,4
53396,131,4
53396,293,5
53396,278,5
53396,71,5
53396,929,5
53396,117,4
53396,59,4
53396,194,5
53396,27,5
53396,3799,5
53397,26,4
53397,3,4
53397,1267,5
53397,21,5
53397,2075,5
53397,1067,5
53397,1064,4
53397,54,4
53397,2610,5
53397,212,3
53397,1565,4
53397,1232,5
53397,23,5
53397,2809,3
53397,97,4
53397,11,5
53397,28,4
53397,18,5
53397,1181,5
53397,3503,4
53397,113,4
53397,32,4
53397,664,4
53397,1713,5
53397,1522,3
53397,761,5
53397,207,5
53397,43,3
53397,7,4
53397,1913,5
53397,8,4
53397,119,4
53397,5,3
53397,2684,5
53397,2584,3
53397,912,5
53397,198,2
53397,2062,4
53397,10,5
53397,14,4
53397,33,5
53397,20,5
53397,60,5
53397,17,5
53397,2013,1
53397,27,5
53397,65,4
53397,301,2
53397,4,4
53397,156,3
53397,35,5
53397,38,5
53397,1,5
53397,171,4
53397,270,5
53397,24,5
53398,71,5
53398,39,4
53398,9,2
53398,2,4
53398,2489,5
53398,1650,4
53398,2501,4
53398,3654,5
53398,2881,5
53398,103,4
53398,7,5
53398,79,3
53398,3,2
53398,2043,4
53398,2271,5
53398,1722,5
53398,2718,5
53398,19,3
53398,1286,1
53398,602,2
53398,53,4
53398,249,2
53398,592,4
53398,2385,5
53398,894,5
53398,197,3
53398,2828,4
53398,3858,5
53398,13,4
53398,1924,4
53398,3478,4
53398,3188,4
53398,2658,4
53398,2366,5
53398,389,5
53398,2944,4
53398,918,4
53398,11,5
53398,3547,5
53398,478,4
53398,1089,5
53398,95,5
53398,1342,5
53398,3000,5
53398,2470,4
53398,2086,4
53398,1137,3
53398,2611,5
53398,641,2
53398,3362,5
53398,68,4
53398,161,3
53398,37,3
53398,2286,4
53398,28,3
53398,429,3
53398,755,4
53398,1172,3
53399,3925,4
53399,70,4
53399,665,4
53399,371,4
53399,1172,3
53399,102,5
53399,24,4
53399,1665,3
53399,2536,3
53399,3979,3
53399,1235,4
53399,562,4
53399,1629,4
53399,23,5
53399,1117,3
53399,575,5
53399,86,4
53399,1200,5
53399,1677,4
53399,923,4
53399,866,4
53399,3899,4
53399,17,5
53399,487,5
53399,170,3
53399,155,5
53399,189,5
53399,339,4
53399,503,4
53399,1191,4
53399,486,4
53399,9,5
53399,123,5
53399,3413,4
53399,693,4
53399,36,5
53399,588,4
53399,640,4
53399,227,4
53399,3469,4
53399,289,3
53399,389,5
53399,1042,5
53399,1963,4
53399,949,4
53399,918,3
53399,1023,4
53399,3360,5
53399,1296,5
53399,897,4
53399,84,5
53399,2646,4
53399,245,4
53399,582,4
53399,168,4
53399,222,5
53400,49,3
53400,134,4
53400,747,3
53400,165,3
53400,586,3
53400,161,5
53400,1448,5
53400,370,4
53400,125,4
53400,656,3
53400,341,4
53400,189,5
53400,215,4
53400,1192,5
53400,76,3
53400,155,5
53400,27,5
53400,446,4
53400,542,3
53400,2697,2
53400,855,4
53400,20,5
53400,230,4
53400,1830,2
53400,1130,2
53400,171,3
53400,332,4
53400,618,4
53400,237,3
53400,449,3
53400,1350,4
53400,347,4
53400,2471,4
53400,3636,4
53400,1637,3
53400,3750,4
53400,583,4
53400,1112,5
53400,23,4
53400,182,3
53400,2019,3
53400,1741,5
53400,699,4
53400,1210,4
53400,3593,3
53400,153,4
53400,447,3
53400,814,1
53400,491,3
53400,2309,4
53400,730,3
53400,732,3
53400,933,4
53400,52,3
53400,3818,5
53400,56,3
53400,415,3
53400,1468,3
53400,839,3
53400,434,4
53400,778,4
53400,1861,2
53401,1916,4
53401,21,5
53401,1209,3
53401,3189,5
53401,184,4
53401,888,4
53401,241,4
53401,3,4
53401,3454,5
53401,89,4
53401,486,5
53401,85,5
53401,2,5
53401,65,3
53401,1803,5
53401,447,4
53401,1984,5
53401,296,4
53401,28,4
53401,263,5
53401,102,3
53401,3859,5
53401,627,5
53401,1350,5
53401,13,3
53401,645,5
53401,66,4
53401,53,4
53401,18,5
53401,905,4
53401,312,5
53401,1590,5
53401,626,4
53401,286,3
53401,416,5
53401,158,4
53401,3376,4
53401,59,4
53401,335,5
53401,137,4
53401,1,5
53401,1825,5
53401,3279,4
53401,3201,5
53401,34,1
53401,3984,5
53401,2123,4
53401,80,5
53401,339,3
53401,373,5
53402,2090,5
53402,2134,1
53402,2697,3
53402,3165,2
53402,2605,5
53402,149,4
53402,3832,4
53402,814,4
53402,252,4
53402,1653,3
53402,2,4
53402,3166,4
53402,355,4
53402,37,5
53402,1335,5
53402,4,5
53402,3702,5
53402,3,3
53402,2287,4
53402,1251,4
53402,2614,3
53402,257,2
53402,3608,4
53402,161,5
53402,2224,3
53402,7,5
53402,197,3
53402,88,4
53402,1086,5
53402,805,3
53402,583,4
53402,19,5
53402,602,4
53402,246,3
53402,2887,4
53402,1,3
53402,3510,4
53402,2549,3
53402,2911,4
53402,51,3
53402,2850,5
53402,933,5
53402,1553,3
53402,1803,3
53402,1416,4
53402,2303,4
53402,2341,4
53402,202,4
53402,923,4
53402,6,4
53402,543,4
53402,3990,5
53403,1088,2
53403,10,3
53403,305,4
53403,730,2
53403,34,1
53403,226,4
53403,7,3
53403,614,4
53403,297,3
53403,56,1
53403,52,1
53403,522,4
53403,155,3
53403,606,3
53403,24,5
53403,935,5
53403,1624,4
53403,167,4
53403,401,5
53403,2431,3
53403,451,3
53403,1659,4
53403,1073,2
53403,131,5
53403,357,5
53403,19,4
53403,13,5
53403,578,3
53403,130,4
53403,232,5
53403,176,4
53403,80,4
53403,672,4
53403,225,5
53403,17,2
53403,32,5
53403,2302,4
53403,2177,4
53403,629,2
53403,375,4
53403,249,5
53403,88,3
53403,51,1
53403,23,5
53403,18,4
53403,28,4
53403,270,5
53403,1681,4
53403,3482,4
53403,851,4
53403,72,5
53403,49,1
53403,498,4
53403,213,5
53403,382,3
53403,778,5
53403,2602,4
53403,27,3
53403,395,3
53403,48,4
53403,361,4
53403,1270,3
53403,161,4
53403,708,2
53403,3676,4
53403,846,5
53403,592,5
53403,196,4
53403,264,4
53403,21,3
53403,237,4
53403,2,4
53403,20,2
53403,2187,5
53403,63,5
53403,76,3
53403,3763,5
53403,55,4
53403,2982,3
53403,183,2
53404,243,5
53404,3,5
53404,1422,5
53404,1,5
53404,3499,5
53404,252,5
53404,1044,5
53405,142,3
53405,3952,4
53405,5,5
53405,2220,5
53405,258,5
53405,264,3
53405,932,5
53405,1999,3
53405,1160,5
53405,736,3
53405,71,5
53405,19,4
53405,255,5
53405,287,5
53405,65,4
53405,424,3
53405,2788,4
53405,185,5
53405,130,5
53405,1184,3
53405,772,3
53405,522,4
53405,1030,4
53405,8,3
53405,9,4
53405,1458,4
53405,479,2
53405,113,4
53405,14,4
53405,1141,5
53406,43,2
53406,1,3
53406,23,4
53406,542,3
